5.293051719665527344e+00,7.418429374694824219e+00,8.301555633544921875e+00,1.403473854064941406e+00
5.414987564086914062e+00,7.686693668365478516e+00,1.156139850616455078e+01,5.926274776458740234e+00
6.275206565856933594e+00,6.497588634490966797e+00,8.346532821655273438e+00,2.313907861709594727e+00
6.174705505371093750e+00,6.417720317840576172e+00,9.544186592102050781e+00,4.276346206665039062e+00
4.758642196655273438e+00,4.993157386779785156e+00,1.109326934814453125e+01,2.683265686035156250e+00
5.084033012390136719e+00,6.066973209381103516e+00,9.427621841430664062e+00,1.415991187095642090e+00
5.380783081054687500e+00,7.169913768768310547e+00,1.123390007019042969e+01,9.769216179847717285e-02
5.858421325683593750e+00,6.063802242279052734e+00,9.638025283813476562e+00,2.376441001892089844e+00
5.963620185852050781e+00,7.696758270263671875e+00,9.689872741699218750e+00,2.511831760406494141e+00
4.557752609252929688e+00,5.521340370178222656e+00,9.299301147460937500e+00,2.933934450149536133e+00
4.700616836547851562e+00,4.641529083251953125e+00,1.132869815826416016e+01,1.132017254829406738e+00
7.511757850646972656e+00,7.582365036010742188e+00,1.335688018798828125e+01,3.212130546569824219e+00
5.110448837280273438e+00,8.010532379150390625e+00,8.264186859130859375e+00,3.022437572479248047e+00
5.000756263732910156e+00,4.666656494140625000e+00,1.056174850463867188e+01,6.279164791107177734e+00
5.246828079223632812e+00,6.661172866821289062e+00,9.580787658691406250e+00,1.904447674751281738e+00
7.095737457275390625e+00,4.404838562011718750e+00,9.189990043640136719e+00,1.526366591453552246e+00
5.090600967407226562e+00,5.017230033874511719e+00,6.223168373107910156e+00,1.309600949287414551e+00
6.577561378479003906e+00,6.576788425445556641e+00,8.910355567932128906e+00,7.302934646606445312e+00
7.109404563903808594e+00,4.404525279998779297e+00,8.889841079711914062e+00,2.398402452468872070e+00
5.635218620300292969e+00,4.966584682464599609e+00,8.488995552062988281e+00,2.075194835662841797e+00
6.156013488769531250e+00,7.064057350158691406e+00,9.696505546569824219e+00,2.376750469207763672e+00
4.949044227600097656e+00,8.281757354736328125e+00,7.121675491333007812e+00,5.140064239501953125e+00
5.424755096435546875e+00,9.346426010131835938e+00,9.569808959960937500e+00,3.337438344955444336e+00
7.185876846313476562e+00,7.984213352203369141e+00,7.642819404602050781e+00,3.426964282989501953e+00
7.352076530456542969e+00,4.480257987976074219e+00,1.042924880981445312e+01,2.246886253356933594e+00
6.827633857727050781e+00,5.382602214813232422e+00,1.034739971160888672e+01,1.656955480575561523e-01
4.783390998840332031e+00,3.904965877532958984e+00,6.795211791992187500e+00,3.700132369995117188e+00
6.866798400878906250e+00,5.555459976196289062e+00,1.115511035919189453e+01,1.390313386917114258e+00
6.091903686523437500e+00,6.387784957885742188e+00,7.618838310241699219e+00,3.836281538009643555e+00
4.959813117980957031e+00,8.249735832214355469e+00,1.016103649139404297e+01,3.234215259552001953e+00
4.199999809265136719e+00,3.885182380676269531e+00,1.026514053344726562e+01,3.581167697906494141e+00
6.062379837036132812e+00,6.459417819976806641e+00,8.375761985778808594e+00,2.489180803298950195e+00
4.950060844421386719e+00,4.842537879943847656e+00,9.439991950988769531e+00,4.463745117187500000e+00
6.145321846008300781e+00,5.033601284027099609e+00,4.379650115966796875e+00,2.180969238281250000e+00
4.938462257385253906e+00,5.865321159362792969e+00,9.877298355102539062e+00,3.337877273559570312e+00
5.646203041076660156e+00,7.483438491821289062e+00,7.805559158325195312e+00,4.300278186798095703e+00
4.494012832641601562e+00,6.045716285705566406e+00,1.094253635406494141e+01,-7.376215457916259766e-01
5.960984230041503906e+00,8.109427452087402344e+00,8.486200332641601562e+00,4.098794937133789062e+00
5.121887207031250000e+00,5.403951168060302734e+00,9.998921394348144531e+00,1.125073194503784180e+00
4.798312187194824219e+00,7.629922389984130859e+00,1.060618019104003906e+01,6.252970218658447266e+00
3.675500392913818359e+00,1.557283043861389160e+00,9.733559608459472656e+00,1.877324730157852173e-01
5.556153297424316406e+00,4.454864978790283203e+00,1.342094326019287109e+01,1.180570721626281738e+00
3.707828998565673828e+00,6.837315082550048828e+00,1.068821239471435547e+01,4.312407016754150391e+00
6.049290657043457031e+00,4.847785949707031250e+00,6.487174987792968750e+00,3.770080804824829102e+00
6.878614425659179688e+00,6.505957126617431641e+00,1.224946117401123047e+01,5.470486640930175781e+00
5.655733108520507812e+00,5.505415916442871094e+00,7.812290191650390625e+00,3.830107688903808594e+00
3.870002508163452148e+00,6.613172531127929688e+00,7.011946678161621094e+00,4.007030963897705078e+00
3.938956975936889648e+00,7.688113212585449219e+00,6.283449172973632812e+00,4.531399250030517578e+00
6.251155853271484375e+00,3.824271202087402344e+00,8.156912803649902344e+00,6.112346172332763672e+00
6.464510917663574219e+00,7.897463321685791016e+00,8.395433425903320312e+00,6.001603603363037109e+00
6.367589950561523438e+00,8.030048370361328125e+00,1.047002792358398438e+01,3.200581312179565430e+00
5.362458229064941406e+00,5.768302917480468750e+00,8.415093421936035156e+00,2.925001382827758789e+00
6.113152503967285156e+00,4.554853439331054688e+00,7.122944831848144531e+00,2.388098478317260742e+00
5.636233329772949219e+00,5.575148105621337891e+00,7.551698684692382812e+00,4.658584594726562500e+00
4.118372917175292969e+00,6.730475425720214844e+00,9.267613410949707031e+00,3.280495166778564453e+00
4.129270076751708984e+00,5.069231510162353516e+00,1.233956146240234375e+01,2.478412866592407227e+00
7.958763122558593750e+00,5.375300884246826172e+00,1.288331890106201172e+01,1.037283092737197876e-01
8.202607154846191406e+00,9.619487762451171875e+00,7.471881866455078125e+00,4.747110843658447266e+00
7.434739112854003906e+00,4.424194335937500000e+00,8.810368537902832031e+00,1.467907905578613281e+00
5.168746948242187500e+00,5.207005977630615234e+00,1.123092079162597656e+01,4.680837154388427734e+00
5.058646202087402344e+00,5.052335262298583984e+00,8.737902641296386719e+00,9.369411468505859375e-01
5.614005088806152344e+00,8.189120292663574219e+00,1.227433395385742188e+01,6.319537162780761719e+00
6.496165275573730469e+00,6.921597480773925781e+00,8.323654174804687500e+00,4.028045654296875000e+00
6.762102127075195312e+00,5.869209766387939453e+00,1.083791255950927734e+01,2.759268760681152344e+00
5.603262901306152344e+00,5.524250507354736328e+00,6.724925994873046875e+00,2.490652084350585938e+00
3.430254220962524414e+00,4.363522529602050781e+00,1.000987720489501953e+01,1.708283662796020508e+00
6.304087638854980469e+00,6.412356853485107422e+00,7.762731552124023438e+00,3.173754453659057617e+00
5.517079353332519531e+00,8.284443855285644531e+00,7.355633735656738281e+00,5.625565528869628906e+00
5.792506217956542969e+00,4.146482944488525391e+00,1.221863365173339844e+01,4.183263778686523438e+00
4.887702941894531250e+00,9.226857185363769531e+00,8.322035789489746094e+00,4.701632976531982422e+00
5.913647651672363281e+00,6.886450767517089844e+00,1.056636047363281250e+01,3.527952909469604492e+00
6.401008605957031250e+00,5.741835594177246094e+00,6.500123023986816406e+00,2.312170028686523438e+00
5.106884002685546875e+00,3.560803890228271484e+00,9.018665313720703125e+00,1.571241736412048340e+00
4.374679565429687500e+00,3.791751861572265625e+00,9.329626083374023438e+00,1.455751419067382812e+00
6.013251304626464844e+00,5.133187770843505859e+00,6.068036079406738281e+00,6.496069431304931641e+00
5.406867027282714844e+00,8.214452743530273438e+00,1.041300010681152344e+01,3.197502136230468750e+00
6.091387748718261719e+00,7.290199756622314453e+00,1.203140926361083984e+01,3.804548025131225586e+00
6.199816703796386719e+00,6.260088443756103516e+00,9.551745414733886719e+00,2.326939821243286133e+00
4.860010147094726562e+00,6.424544334411621094e+00,1.085546970367431641e+01,2.782835483551025391e+00
5.283276557922363281e+00,6.249707221984863281e+00,9.075508117675781250e+00,2.129205465316772461e+00
5.218303680419921875e+00,9.271479606628417969e+00,1.164084720611572266e+01,3.285150766372680664e+00
4.437834739685058594e+00,4.763301372528076172e+00,8.651660919189453125e+00,6.623432040214538574e-02
5.631973266601562500e+00,7.303970813751220703e+00,1.147085094451904297e+01,4.583792686462402344e+00
5.420380592346191406e+00,8.386422157287597656e+00,1.002455520629882812e+01,3.183948993682861328e+00
5.015432357788085938e+00,7.594145774841308594e+00,1.176507663726806641e+01,1.228354096412658691e+00
4.177813529968261719e+00,2.464784145355224609e+00,1.356947612762451172e+01,8.111501932144165039e-01
3.201061487197875977e+00,3.789597034454345703e+00,7.862957000732421875e+00,1.589906454086303711e+00
4.309612274169921875e+00,6.380103111267089844e+00,7.329111099243164062e+00,3.721632242202758789e+00
5.446908950805664062e+00,7.293507575988769531e+00,1.140966224670410156e+01,5.274550437927246094e+00
4.744051933288574219e+00,5.782397270202636719e+00,9.679136276245117188e+00,1.997764110565185547e+00
3.977978706359863281e+00,6.463937759399414062e+00,8.882414817810058594e+00,4.106672763824462891e+00
4.437271118164062500e+00,4.326724052429199219e+00,8.576945304870605469e+00,3.327447891235351562e+00
6.902875900268554688e+00,7.691650390625000000e+00,1.150574970245361328e+01,2.328445434570312500e+00
4.247454643249511719e+00,5.412290096282958984e+00,9.648619651794433594e+00,3.148015260696411133e+00
4.277286529541015625e+00,5.494569301605224609e+00,1.118234157562255859e+01,3.925328493118286133e+00
5.958745956420898438e+00,4.544639587402343750e+00,8.584828376770019531e+00,3.011723756790161133e+00
2.902854919433593750e+00,5.542764186859130859e+00,9.566702842712402344e+00,3.374585390090942383e+00
5.220760345458984375e+00,6.599122047424316406e+00,1.369925689697265625e+01,9.207233190536499023e-01
5.252306938171386719e+00,2.903117179870605469e+00,1.004623031616210938e+01,3.085413932800292969e+00
5.418083190917968750e+00,7.103799343109130859e+00,1.247244453430175781e+01,4.439555644989013672e+00
6.350583076477050781e+00,7.687872886657714844e+00,8.546629905700683594e+00,3.948999404907226562e+00
4.677676200866699219e+00,7.483344554901123047e+00,9.691223144531250000e+00,1.644192814826965332e+00
7.706229209899902344e+00,3.421583652496337891e+00,1.216224288940429688e+01,2.754028797149658203e+00
5.189705848693847656e+00,4.543992519378662109e+00,8.829666137695312500e+00,9.652411937713623047e-01
6.016768455505371094e+00,7.783540248870849609e+00,1.095915126800537109e+01,3.111055374145507812e+00
7.057766914367675781e+00,1.011616039276123047e+01,1.292738914489746094e+01,5.170444011688232422e+00
4.728567123413085938e+00,6.091898441314697266e+00,9.540989875793457031e+00,3.464285612106323242e+00
2.935629367828369141e+00,4.153221130371093750e+00,8.502664566040039062e+00,3.001446723937988281e+00
5.688950538635253906e+00,4.209689140319824219e+00,8.539113044738769531e+00,2.443631410598754883e+00
4.806347846984863281e+00,2.968047142028808594e+00,1.045591735839843750e+01,2.427622556686401367e+00
6.472941398620605469e+00,5.796285152435302734e+00,9.864371299743652344e+00,2.585230827331542969e+00
7.217761993408203125e+00,7.233407020568847656e+00,7.023868560791015625e+00,1.573619365692138672e+00
7.558115005493164062e+00,3.577430248260498047e+00,9.082488059997558594e+00,2.008080720901489258e+00
4.887970924377441406e+00,7.138018131256103516e+00,8.943287849426269531e+00,2.184883594512939453e+00
5.235637664794921875e+00,4.719265460968017578e+00,1.077180290222167969e+01,2.083908319473266602e+00
5.529002189636230469e+00,9.170988082885742188e+00,9.775891304016113281e+00,3.635317325592041016e+00
6.370797157287597656e+00,8.401040077209472656e+00,1.118365478515625000e+01,5.818570137023925781e+00
3.064538955688476562e+00,3.463355064392089844e+00,8.697188377380371094e+00,3.492817878723144531e+00
4.657252311706542969e+00,5.156180381774902344e+00,1.160432720184326172e+01,-1.176280081272125244e-01
3.619913578033447266e+00,3.935665130615234375e+00,1.378730010986328125e+01,3.258471488952636719e+00
4.206894874572753906e+00,6.140526771545410156e+00,8.835967063903808594e+00,2.204477310180664062e+00
7.164559364318847656e+00,7.149791717529296875e+00,1.006874465942382812e+01,4.148668289184570312e+00
6.032592773437500000e+00,6.277552604675292969e+00,8.708037376403808594e+00,4.060171127319335938e+00
7.116335868835449219e+00,3.929664611816406250e+00,1.122392082214355469e+01,7.415748834609985352e-01
6.312211990356445312e+00,5.733222484588623047e+00,9.078102111816406250e+00,3.521789789199829102e+00
3.850381374359130859e+00,4.119009971618652344e+00,1.263676166534423828e+01,5.492151379585266113e-01
4.313114643096923828e+00,9.519758224487304688e+00,7.719319343566894531e+00,4.074954509735107422e+00
5.198650360107421875e+00,5.760635375976562500e+00,9.463810920715332031e+00,9.577889442443847656e-01
5.488598823547363281e+00,6.829955577850341797e+00,1.077863979339599609e+01,5.302686214447021484e+00
7.454831123352050781e+00,7.991923809051513672e+00,8.756074905395507812e+00,4.643617630004882812e+00
7.306905746459960938e+00,6.844363689422607422e+00,1.140929222106933594e+01,3.470815181732177734e+00
4.737628936767578125e+00,2.776826858520507812e+00,8.933593750000000000e+00,1.209521293640136719e+00
4.713028907775878906e+00,7.013455867767333984e+00,8.819400787353515625e+00,5.523024082183837891e+00
5.859362602233886719e+00,5.099824428558349609e+00,8.915448188781738281e+00,2.003663778305053711e+00
4.559636116027832031e+00,8.300779342651367188e+00,6.818954467773437500e+00,5.556697368621826172e+00
5.265044212341308594e+00,4.848722457885742188e+00,7.267948150634765625e+00,1.848049283027648926e+00
6.850527763366699219e+00,5.805436611175537109e+00,7.189171791076660156e+00,3.913340091705322266e+00
5.339330673217773438e+00,6.245372295379638672e+00,9.859058380126953125e+00,4.052873134613037109e+00
5.469288825988769531e+00,7.558853626251220703e+00,9.469748497009277344e+00,3.476352691650390625e+00
7.097471237182617188e+00,7.477206230163574219e+00,1.127338218688964844e+01,6.776630401611328125e+00
4.042246818542480469e+00,4.801650524139404297e+00,1.016748237609863281e+01,3.384424448013305664e+00
6.083027839660644531e+00,8.040511131286621094e+00,9.159204483032226562e+00,5.095269680023193359e+00
4.614738464355468750e+00,4.051000118255615234e+00,1.001527690887451172e+01,1.364029526710510254e+00
6.212244987487792969e+00,7.169917583465576172e+00,7.183319091796875000e+00,3.195464134216308594e+00
4.821581840515136719e+00,5.280957698822021484e+00,8.729247093200683594e+00,4.225832939147949219e+00
4.923675537109375000e+00,6.857706546783447266e+00,9.577979087829589844e+00,6.117089748382568359e+00
4.960732460021972656e+00,2.164675712585449219e+00,9.180997848510742188e+00,3.604666471481323242e+00
7.199336051940917969e+00,6.320401668548583984e+00,1.204997348785400391e+01,2.127983093261718750e+00
7.472089767456054688e+00,5.672697544097900391e+00,1.348786354064941406e+01,2.118586301803588867e+00
5.434898376464843750e+00,5.960157394409179688e+00,8.731746673583984375e+00,3.362352132797241211e+00
4.379479408264160156e+00,6.205448627471923828e+00,1.036363029479980469e+01,6.127791404724121094e+00
5.009312629699707031e+00,8.271260261535644531e+00,8.971033096313476562e+00,4.775348186492919922e+00
4.973911285400390625e+00,4.085531711578369141e+00,9.790983200073242188e+00,1.105213880538940430e+00
5.575963020324707031e+00,3.130733489990234375e+00,5.530688285827636719e+00,-4.927750527858734131e-01
4.818104743957519531e+00,5.614425182342529297e+00,1.307150077819824219e+01,3.019118070602416992e+00
5.366454124450683594e+00,5.889719486236572266e+00,9.599856376647949219e+00,6.005698680877685547e+00
5.933135032653808594e+00,5.250662326812744141e+00,1.116737079620361328e+01,4.771646976470947266e+00
4.592695236206054688e+00,6.042563438415527344e+00,1.378170299530029297e+01,4.065271377563476562e+00
5.444232940673828125e+00,6.264754295349121094e+00,7.151976585388183594e+00,4.196485519409179688e+00
5.853634834289550781e+00,6.001461505889892578e+00,9.166029930114746094e+00,4.626889705657958984e+00
5.652761459350585938e+00,7.781484603881835938e+00,1.014364242553710938e+01,4.586629867553710938e+00
5.806187629699707031e+00,8.230054855346679688e+00,1.263872718811035156e+01,2.410974025726318359e+00
4.035490036010742188e+00,6.835907459259033203e+00,8.580195426940917969e+00,3.600218296051025391e+00
6.613526344299316406e+00,5.785078525543212891e+00,7.765704154968261719e+00,1.766473352909088135e-01
4.471209049224853516e+00,9.049566268920898438e+00,6.252242088317871094e+00,6.207197666168212891e+00
5.033223152160644531e+00,7.385789394378662109e+00,1.236415767669677734e+01,2.087513446807861328e+00
6.473793029785156250e+00,6.359215259552001953e+00,8.472446441650390625e+00,2.962712287902832031e+00
6.535085678100585938e+00,6.395229339599609375e+00,9.787100791931152344e+00,3.872251987457275391e+00
5.384517669677734375e+00,4.107696056365966797e+00,7.393866539001464844e+00,2.554714441299438477e+00
6.028980255126953125e+00,6.759801387786865234e+00,1.229132843017578125e+01,5.002160072326660156e+00
6.780382156372070312e+00,6.547500133514404297e+00,8.694187164306640625e+00,1.583232045173645020e+00
5.779045104980468750e+00,4.396582603454589844e+00,1.068865776062011719e+01,1.638233780860900879e+00
5.190824508666992188e+00,3.832273960113525391e+00,1.069920825958251953e+01,5.396984100341796875e+00
3.577447414398193359e+00,3.278201103210449219e+00,8.646982192993164062e+00,5.294132232666015625e-01
4.673299789428710938e+00,6.952719688415527344e+00,6.999997138977050781e+00,5.347013473510742188e+00
5.857457160949707031e+00,6.084508419036865234e+00,1.073352241516113281e+01,7.033618092536926270e-01
5.879849433898925781e+00,6.287231445312500000e+00,1.082177162170410156e+01,3.587603330612182617e+00
5.271938323974609375e+00,6.614988327026367188e+00,8.953015327453613281e+00,4.673815727233886719e+00
6.673527717590332031e+00,6.750666618347167969e+00,9.198098182678222656e+00,6.314561367034912109e+00
5.556336402893066406e+00,3.711194038391113281e+00,8.166284561157226562e+00,3.014045238494873047e+00
5.140815734863281250e+00,7.600467681884765625e+00,9.850423812866210938e+00,4.387816429138183594e+00
4.616964340209960938e+00,4.857445716857910156e+00,1.252461624145507812e+01,5.163807868957519531e+00
5.763321876525878906e+00,2.775949954986572266e+00,9.131601333618164062e+00,8.688502311706542969e-01
4.174060821533203125e+00,7.217937469482421875e+00,9.887306213378906250e+00,4.040379524230957031e+00
4.427228927612304688e+00,6.023950576782226562e+00,1.071496486663818359e+01,4.709690809249877930e-02
4.007086753845214844e+00,5.026385307312011719e+00,9.085566520690917969e+00,4.318026065826416016e+00
5.378191947937011719e+00,3.915908813476562500e+00,9.390603065490722656e+00,2.564782381057739258e+00
5.536139488220214844e+00,7.810237884521484375e+00,1.232967090606689453e+01,3.181931972503662109e+00
5.929682731628417969e+00,5.422619342803955078e+00,1.289816856384277344e+01,4.547985076904296875e+00
5.525128364562988281e+00,6.445116043090820312e+00,9.296306610107421875e+00,3.553141355514526367e+00
6.498389244079589844e+00,3.675643920898437500e+00,9.462762832641601562e+00,1.791565060615539551e+00
3.191833019256591797e+00,9.053560256958007812e+00,8.632442474365234375e+00,5.327375888824462891e+00
6.839264869689941406e+00,5.767979145050048828e+00,1.008638477325439453e+01,3.318494081497192383e+00
4.986903190612792969e+00,7.969901084899902344e+00,9.366737365722656250e+00,4.867574691772460938e+00
6.042350769042968750e+00,4.264763355255126953e+00,8.024599075317382812e+00,1.437454700469970703e+00
5.512290000915527344e+00,5.170780658721923828e+00,9.004565238952636719e+00,6.590345859527587891e+00
5.569609642028808594e+00,4.329495906829833984e+00,7.720358848571777344e+00,4.490640640258789062e+00
7.066394805908203125e+00,7.140032768249511719e+00,7.500306129455566406e+00,2.681671142578125000e+00
5.504853248596191406e+00,5.859089851379394531e+00,5.475401878356933594e+00,4.226637840270996094e+00
5.046842575073242188e+00,7.180630683898925781e+00,9.667574882507324219e+00,6.050758361816406250e+00
4.468009471893310547e+00,5.413300991058349609e+00,9.805775642395019531e+00,3.700301170349121094e+00
6.420882225036621094e+00,7.587914943695068359e+00,7.569458961486816406e+00,5.046373844146728516e+00
5.295833587646484375e+00,5.614553451538085938e+00,1.002650165557861328e+01,1.898820638656616211e+00
4.413478851318359375e+00,3.467829227447509766e+00,9.038094520568847656e+00,7.353180646896362305e-01
2.953910589218139648e+00,5.109345912933349609e+00,1.150780868530273438e+01,1.289927363395690918e+00
4.379065036773681641e+00,6.533408164978027344e+00,8.186471939086914062e+00,6.275950431823730469e+00
6.187179565429687500e+00,2.939130306243896484e+00,7.336602210998535156e+00,-7.535530328750610352e-01
5.460733413696289062e+00,8.376751899719238281e+00,1.136091136932373047e+01,4.101082324981689453e+00
5.483898162841796875e+00,6.487121105194091797e+00,9.947182655334472656e+00,5.447001934051513672e+00
4.499200820922851562e+00,6.952105045318603516e+00,7.417953491210937500e+00,1.936681509017944336e+00
6.707759857177734375e+00,9.837866783142089844e+00,1.209497070312500000e+01,6.008678913116455078e+00
4.559991836547851562e+00,4.720406055450439453e+00,4.977270126342773438e+00,2.552613258361816406e+00
6.336770057678222656e+00,5.766382217407226562e+00,1.045508480072021484e+01,3.601189851760864258e+00
6.515657424926757812e+00,8.151622772216796875e+00,1.119023895263671875e+01,2.956611394882202148e+00
6.917418479919433594e+00,6.553329944610595703e+00,1.276501655578613281e+01,3.637883186340332031e+00
7.344868659973144531e+00,8.255612373352050781e+00,7.874285697937011719e+00,5.111099243164062500e+00
5.830268859863281250e+00,4.556274890899658203e+00,1.007004547119140625e+01,1.107429862022399902e+00
4.778062820434570312e+00,7.832553386688232422e+00,7.428986549377441406e+00,4.261514663696289062e+00
7.387911796569824219e+00,9.482899665832519531e+00,1.001898097991943359e+01,5.915080547332763672e+00
7.616828918457031250e+00,6.612172126770019531e+00,8.980532646179199219e+00,2.965978622436523438e+00
5.274474143981933594e+00,8.790567398071289062e+00,9.981539726257324219e+00,3.943485975265502930e+00
7.078192710876464844e+00,3.962601661682128906e+00,9.038121223449707031e+00,3.967369556427001953e+00
